brand,product_line,sub_range,shade_code,display_code,shade_name,level,tone_code,shade_category,source_key,evidence_status,confidence
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,5.0,5.0/5N,,5.0,0,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.0,4.0/4N,,4.0,0,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,3.0,3.0/3N,,3.0,0,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,10.0,10.0/10N,,10.0,0,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,6.00,6.00/6NN,,6.0,00,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,9.9,9.9/9Ch,,9.0,9,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,8.9,8.9/8Ch,,8.0,9,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,7.9,7.9/7Ch,,7.0,9,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,6.9,6.9/6Ch,,6.0,9,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.9,4.9/4Ch,,4.0,9,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,5.00,5.00/5NN,,5.0,00,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.00,4.00/4NN,,4.0,00,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,8.00,8.00/8NN,,8.0,00,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,7.00,7.00/7NN,,7.0,00,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,9.91,9.91/9ChB,,9.0,91,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,5.99,5.99/5ChCh,,5.0,99,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,9.3,9.3/9G,,9.0,3,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,8.3,8.3/8G,,8.0,3,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,6.3,6.3/6G,,6.0,3,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,5.3,5.3/5G,,5.0,3,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.3,4.3/4G,,4.0,3,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,10.3,10.3/10G,,10.0,3,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,7.3,7.3/7G,,7.0,3,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,9.34,9.34/9GC,,9.0,34,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,5.34,5.34/5GC,,5.0,34,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,7.34,7.34/7GC,,7.0,34,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,8.4,8.4/8C,,8.0,4,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,6.4,6.4/6C,,6.0,4,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,5.4,5.4/5C,,5.0,4,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.4,4.4/4C,,4.0,4,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,7.4,7.4/7C,,7.0,4,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,8.43,8.43/8CG,,8.0,43,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,6.43,6.43/6CG,,6.0,43,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,5.46,5.46/5CR,,5.0,46,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,7.46,7.46/7CR,,7.0,46,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,8.6,8.6/8R,,8.0,6,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,6.6,6.6/6R,,6.0,6,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,5.6,5.6/5R,,5.0,6,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.6,4.6/4R,,4.0,6,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,7.6,7.6/7R,,7.0,6,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,6.65,6.65/6RRv,,6.0,65,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.65,4.65/4RRv,,4.0,65,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.64,4.64/4RC,,4.0,64,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,6.5,6.5/6Rv,,6.0,5,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,5.5,5.5/5Rv,,5.0,5,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.5,4.5/4Rv,,4.0,5,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,7.5,7.5/7Rv,,7.0,5,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Calypso / Color Rhapsody shared,,Clear,Clear,,,,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody High Lift,,HL.8,HL.8/Gy,,12.0,8,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody High Lift,,HL.2,HL.2/V,,12.0,2,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody High Lift,,HL.3,HL.3/G,,12.0,3,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody High Lift,,HL.0,HL.0/N,,12.0,0,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody High Lift,,HL.1,HL.1/B,,12.0,1,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Infusion Pure Color Mixer,,Greymixer,Greymixer,,,,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Infusion Pure Color Mixer,,Greenmixer,Greenmixer,,,,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Infusion Pure Color Mixer,,Bluemixer,Bluemixer,,,,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Infusion Pure Color Mixer,,Violetmixer,Violetmixer,,,,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Infusion Pure Color Mixer,,Yellowmixer,Yellowmixer,,,,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Infusion Pure Color Mixer,,Orangemixer,Orangemixer,,,,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Infusion Pure Color Mixer,,Redmixer,Redmixer,,,,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.01,4.01/4NB,,4.0,01,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,9.00,9.00/9NN,,9.0,00,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,6.09,6.09/6NCh,,6.0,09,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,6.03,6.03/6NG,,6.0,03,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,8.09,8.09/8NCh,,8.0,09,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,8.03,8.03/8NG,,8.0,03,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,5.06,5.06/5NR,,5.0,06,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,7.06,7.06/7NR,,7.0,06,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.09,4.09/4NCh,,4.0,09,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,4.03,4.03/4NG,,4.0,03,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,9.034,9.034/9NGC,,9.0,034,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,7.034,7.034/7NGC,,7.0,034,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,5.034,5.034/5NGC,,5.0,034,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,8.01,8.01/8NB,,8.0,01,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Permanent / Color Calypso Demi-Permanent,,6.01,6.01/NB,,6.0,01,,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,4.01,4.01/4NB,,4.0,01,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,4.00,4.00/4NN,,4.0,00,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,5.00,5.00/5NN,,5.0,00,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,6.00,6.00/6NN,,6.0,00,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,7.00,7.00/7NN,,7.0,00,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,8.00,8.00/8NN,,8.0,00,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,9.00,9.00/9NN,,9.0,00,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,6.09,6.09/6NCh,,6.0,09,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,6.03,6.03/6NG,,6.0,03,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,8.09,8.09/8NCh,,8.0,09,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,8.03,8.03/8NG,,8.0,03,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,5.06,5.06/5NR,,5.0,06,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,7.06,7.06/7NR,,7.0,06,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,4.09,4.09/4NCh,,4.0,09,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,4.03,4.03/4NG,,4.0,03,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,9.034,9.034/9NGC,,9.0,034,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,7.034,7.034/7NGC,,7.0,034,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,5.034,5.034/5NGC,,5.0,034,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,8.01,8.01/8NB,,8.0,01,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Moroccanoil,Color Rhapsody Ultimates Permanent Cream Color,,6.01,6.01/6NB,,6.0,01,coverage,moroccanoil_moroccanoil_shade_guide_p20_22,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,12Ab,12Ab,,12.0,Ab,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,12Av,12Av,,12.0,Av,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,12N,12N,,12.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,10Ab,10Ab,,10.0,Ab,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,10N,10N,,10.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,10Gb,10Gb,,10.0,Gb,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,9Av,9Av,,9.0,Av,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,9N,9N,,9.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,9Gb,9Gb,,9.0,Gb,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,8Va,8Va,,8.0,Va,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,8Ag,8Ag,,8.0,Ag,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,8Ab,8Ab,,8.0,Ab,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,8N,8N,,8.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,8Gb,8Gb,,8.0,Gb,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,8Gr,8Gr,,8.0,Gr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,8T,8T,,8.0,T,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7Aa,7Aa,,7.0,Aa,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7Ag,7Ag,,7.0,Ag,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7Av,7Av,,7.0,Av,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7N,7N,,7.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7Gb,7Gb,,7.0,Gb,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7Gg,7Gg,,7.0,Gg,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7Go,7Go,,7.0,Go,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7Gc,7Gc,,7.0,Gc,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7Bc,7Bc,,7.0,Bc,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7Cr,7Cr,,7.0,Cr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7Cc,7Cc,,7.0,Cc,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,7R,7R,,7.0,R,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6Ag,6Ag,,6.0,Ag,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6Ab,6Ab,,6.0,Ab,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6N,6N,,6.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6Gb,6Gb,,6.0,Gb,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6Gg,6Gg,,6.0,Gg,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6Bc,6Bc,,6.0,Bc,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6Mr,6Mr,,6.0,Mr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6Mv,6Mv,,6.0,Mv,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6C,6C,,6.0,C,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6Cr,6Cr,,6.0,Cr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6R,6R,,6.0,R,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6Rr,6Rr,,6.0,Rr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,6Rv,6Rv,,6.0,Rv,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Va,5Va,,5.0,Va,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Ag,5Ag,,5.0,Ag,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5N,5N,,5.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Gb,5Gb,,5.0,Gb,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Gg,5Gg,,5.0,Gg,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Go,5Go,,5.0,Go,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Gr,5Gr,,5.0,Gr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Bc,5Bc,,5.0,Bc,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Br,5Br,,5.0,Br,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Cr,5Cr,,5.0,Cr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Cc,5Cc,,5.0,Cc,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5R,5R,,5.0,R,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Rv,5Rv,,5.0,Rv,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5Vr,5Vr,,5.0,Vr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,5T,5T,,5.0,T,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,4Ag,4Ag,,4.0,Ag,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,4Ab,4Ab,,4.0,Ab,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,4N,4N,,4.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,4Gb,4Gb,,4.0,Gb,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,4Bc,4Bc,,4.0,Bc,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,4Br,4Br,,4.0,Br,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,4Mr,4Mr,,4.0,Mr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,4Mv,4Mv,,4.0,Mv,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,4R,4R,,4.0,R,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,4Rr,4Rr,,4.0,Rr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,3N,3N,,3.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,3Gb,3Gb,,3.0,Gb,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,3Br,3Br,,3.0,Br,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
